43.8430, 10.5050
40.7986, 14.0819
42.7833, 10.4000
41.9028, 12.4964
53.2194, 6.5665
44.4056, 8.9463
50.5964, 5.4993
43.1107, 12.3908
41.9029, 12.4534
46.4983, 11.3548
47.4979, 19.0402
56.1396, 9.0036
45.0703, 7.6869
54.5973, -5.9301
44.4056, 8.9463
43.7102, 7.2620
45.7397, 7.6414
45.4654, 9.1859
38.0816, 13.2880
45.4654, 9.1859
44.4056, 8.9463
