-34.5443, -58.4517
52.3819, 4.5406
43.8083, -78.6747
53.4775, -2.9405
42.4639, 14.2006
34.9062, 138.9214
50.4372, 5.9712
47.2197, 14.7647
31.3397, 121.2208
47.2154, 5.0647
47.2044, 14.7478
26.0325, 50.5106
25.9580, -80.2390
51.1569, 0.2678
38.7077, -9.1368
47.5788, 19.2508
37.1937, -8.6659
39.7906, -86.2353
43.9975, 11.3714
28.3487, 77.5011
45.6156, 9.2811
43.4057, 39.9719
-34.9285, 138.6007
36.0800, -115.1522
