-28.7122, 132.3773
57.6900, 65.2700
28.3583, 63.8588
65.9940, 41.0380
67.4644, 64.3027
39.7932, -108.3672
37.2484, -116.4231
40.8125, 89.7901
36.8000, -115.9290
48.2134, 38.2816
42.7750, 67.4080
39.2182, 64.5668
33.6772, -106.4757
1.6693, -157.2274
69.5750, 90.3750
52.6442, 52.8055
37.2263, -116.0602
41.5437, 88.7641
1.5900, -157.3200
47.9840, 62.0110
49.9700, 78.0860
32.2630, -103.8659
36.8161, -116.2394
37.2047, -116.2073
37.0096, -116.2038
